rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
2034,0.5338660415771633,0.6666567935790372,0.6916467186980727,0.720492277992278,0.3506370656370657,0.3698552123552123,0.0,0.0,0.34004165747739995,1.285838998374958,3.441067366194894,4,rank__profit_factor_total|rank__net_profit_is|rank__trade_count_is|rank__trades_per_month,0.28034457|0.07950550|0.34004166|0.30010827
2035,0.5338021858948665,0.6734692366545978,0.6995988340053196,0.7108397683397685,0.3490733590733591,0.36176640926640935,0.0,0.0,0.3220057692395955,1.353158295931217,3.7668417557735485,4,rank__active_months|rank__trades_per_month|rank__trade_count_oos|rank__expectancy_total,0.24787346|0.15243659|0.27768418|0.32200577
2036,0.5337449672928503,0.6650425407633066,0.7089792438084682,0.7312934362934362,0.3591747104247105,0.37211872586872574,0.03,0.0,0.21977847463511596,1.7184876342213518,5.3060501694796525,6,rank__avg_win_total|rank__trades_per_month|rank__win_rate_total|rank__trade_count_is|rank__expectancy_is|rank__profit_factor_oos,0.21977847|0.07489712|0.18344629|0.21203943|0.21792205|0.09191663
2037,0.5336162954000322,0.67998548655296,0.6982635434869462,0.6940154440154441,0.32693050193050194,0.3670849420849422,0.045,0.0,0.2331364732573152,1.7908734565130682,5.503540744877788,7,rank__trades_per_month|rank__profit_factor_total|rank__trade_count_total|rank__win_rate_is|rank__profit_factor_is|rank__expectancy_total|rank__net_profit_total,0.20517821|0.06720424|0.03029372|0.21453370|0.08857635|0.16107729|0.23313647
2038,0.5334989976626684,0.6752315860589274,0.6763926484189947,0.7029102316602317,0.3321235521235522,0.3707866795366795,0.045,0.0,0.22110658883461393,1.8440751217181475,5.967966329180836,7,rank__trades_per_month|rank__expectancy_is|rank__profit_factor_oos|rank__net_profit_is|rank__win_rate_oos|rank__win_rate_is|rank__trade_count_total,0.08158637|0.19474072|0.14225088|0.03622329|0.15833409|0.22110659|0.16575806
2039,0.5334424435622194,0.6903226284371801,0.6915838487130331,0.6723407335907335,0.32262065637065646,0.3497200772200771,0.0,0.0,0.34203641413356384,1.3199904014211534,3.5504265371804453,4,rank__win_rate_is|rank__win_rate_oos|rank__expectancy_total|rank__expectancy_oos,0.19212066|0.33103422|0.34203641|0.13480870
2040,0.5334075324967653,0.6882344665379322,0.6937547316498165,0.6945704633204633,0.34815154440154444,0.3464189189189189,0.03,0.0,0.25512938174335703,1.621362425945443,4.707769292490943,6,rank__expectancy_total|rank__net_profit_is|rank__win_rate_oos|rank__trades_per_month|rank__net_profit_total|rank__win_rate_total,0.19697913|0.03062878|0.25512938|0.06219091|0.23681072|0.21826107
2041,0.5333906982400088,0.675483350259546,0.6899375320961366,0.719565637065637,0.3456563706563706,0.3739092664092664,0.0,0.11526278103852541,0.6805255620770508,0.8427725537169937,1.9388066289198125,3,rank__net_profit_total|rank__avg_win_total|rank__profit_factor_total,0.68052556|0.18832215|0.13115229
2042,0.5332364569089333,0.6664494583549984,0.6851433561883291,0.718083976833977,0.345757722007722,0.372326254826255,0.0,0.015648650004521952,0.4812973000090439,1.0947556562024687,2.62221378220692,4,rank__expectancy_oos|rank__expectancy_is|rank__win_rate_oos|rank__expectancy_total,0.37023054|0.48129730|0.04579823|0.10267393
2043,0.5331813350368924,0.6910779210390356,0.6701332514973811,0.6732770270270271,0.3176737451737452,0.3556032818532819,0.045,0.0,0.2316777826619554,1.8583752741319126,6.030414851970661,7,rank__profit_factor_total|rank__net_profit_oos|rank__trade_count_total|rank__win_rate_is|rank__expectancy_is|rank__avg_loss_total|rank__active_months,0.15669109|0.14296810|0.13261218|0.09121733|0.04731288|0.19752063|0.23167778
2044,0.5330924172459008,0.6477152398972069,0.6793273037261869,0.7353088803088804,0.3305550193050193,0.4047538610038611,0.045,0.0,0.16210947796253394,1.9325813514264596,6.8344475417236845,7,rank__trade_count_total|rank__trades_per_month|rank__payoff_ratio_total|rank__net_profit_is|rank__net_profit_oos|rank__expectancy_total|rank__avg_loss_total,0.16210948|0.09219515|0.15094940|0.15381759|0.15108791|0.13349006|0.15635043
2045,0.5330699679761474,0.664627870315229,0.6886480180167454,0.7308590733590734,0.3573503861003861,0.3735086872586873,0.045,0.0,0.21945787269849465,1.8837615790203357,6.24114679841969,7,rank__win_rate_total|rank__win_rate_oos|rank__avg_win_total|rank__trade_count_is|rank__avg_loss_total|rank__net_profit_oos|rank__trade_count_total,0.14004917|0.12530063|0.21945787|0.20559052|0.11056054|0.06451078|0.13453050
2046,0.5330135040097661,0.700333957826482,0.7077870853975444,0.629449806949807,0.27573359073359077,0.35371621621621624,0.0,0.0,0.30076038238208996,1.347863155801305,3.745151511380932,4,rank__profit_factor_total|rank__avg_loss_total|rank__net_profit_oos|rank__win_rate_is,0.28649561|0.13819377|0.30076038|0.27455024
2047,0.5329897355342007,0.6600813050452353,0.689063949367051,0.718219111969112,0.32835424710424715,0.3898648648648649,0.045,0.0,0.19501101422900813,1.9215045871496723,6.685493415507709,7,rank__net_profit_total|rank__expectancy_total|rank__trade_count_total|rank__expectancy_is|rank__avg_win_total|rank__profit_factor_is|rank__profit_factor_oos,0.19501101|0.12800599|0.15766692|0.15908659|0.08602387|0.13777173|0.13643388
2048,0.5329756909116851,0.651847134719123,0.6913541130161961,0.7373455598455598,0.3515444015444015,0.38580115830115835,0.0,0.0,0.42956689418684635,1.205224454583045,3.0769513141348264,4,rank__expectancy_oos|rank__active_months|rank__net_profit_total|rank__net_profit_is,0.28377209|0.24042693|0.04623408|0.42956689
2049,0.5329586834125246,0.6717957452034276,0.7039595127787596,0.7037644787644789,0.3377799227799228,0.3659845559845561,0.0,0.0,0.36186753875995803,1.0951729619462407,2.9797811514671877,3,rank__profit_factor_total|rank__trade_count_oos|rank__trades_per_month,0.34187501|0.29625745|0.36186754
2050,0.5329395639874831,0.6721363673572055,0.6787787351795989,0.6849083011583011,0.2993677606177606,0.38554054054054054,0.045,0.0,0.23377454838744785,1.7893351702843807,5.44071147912776,7,rank__profit_factor_is|rank__trade_count_total|rank__win_rate_total|rank__trade_count_is|rank__net_profit_total|rank__net_profit_oos|rank__profit_factor_total,0.20745365|0.16389895|0.23377455|0.05028635|0.22160533|0.06645265|0.05652852
2051,0.5329138772184211,0.6663161714252592,0.6964977321620948,0.6966602316602316,0.3096332046332047,0.3870270270270269,0.03,0.0,0.27745893600976224,1.745173681052457,5.445114791617548,6,rank__trade_count_oos|rank__win_rate_is|rank__expectancy_total|rank__payoff_ratio_total|rank__net_profit_is|rank__win_rate_oos,0.27745894|0.16169633|0.16511103|0.14310342|0.10545343|0.14717685
2052,0.5326297945948816,0.6510177938229679,0.6766657814223862,0.7158011583011582,0.3137982625482626,0.4020028957528956,0.015,0.0,0.40239940813532205,1.429717666489314,3.6868609897102873,5,rank__profit_factor_total|rank__profit_factor_is|rank__net_profit_is|rank__net_profit_oos|rank__net_profit_total,0.11696535|0.05345844|0.40239941|0.24124207|0.18593473
2053,0.5326085047115708,0.663087665793798,0.6881380512762343,0.7259942084942086,0.35133204633204634,0.37466216216216225,0.03,0.0,0.3127920855497729,1.5327510390474877,4.060872669983559,6,rank__trade_count_is|rank__avg_win_total|rank__expectancy_oos|rank__trade_count_total|rank__net_profit_total|rank__expectancy_is,0.23304911|0.04515355|0.07235673|0.04552105|0.31279209|0.29112748
2054,0.5324418274438778,0.6583633846174852,0.7056528766122158,0.7302895752895754,0.3524227799227799,0.37786679536679546,0.015,0.0,0.3334025855275747,1.4558002871325582,3.8461229336397067,5,rank__net_profit_total|rank__win_rate_total|rank__trades_per_month|rank__net_profit_is|rank__net_profit_oos,0.14292119|0.06829056|0.33340259|0.32785941|0.12752626
2055,0.5323830107913025,0.6950469096134927,0.6946256684839072,0.6612837837837838,0.3126158301158301,0.3486679536679537,0.03,0.0,0.24539122304217162,1.747772812714104,5.506657319607997,6,rank__avg_loss_total|rank__net_profit_total|rank__win_rate_is|rank__win_rate_total|rank__net_profit_oos|rank__active_months,0.11384494|0.24539122|0.21398691|0.13030273|0.17741907|0.11905513
2056,0.5323814856427543,0.6749946315171689,0.6781899606014486,0.6912017374517374,0.32038610038610044,0.37081563706563697,0.03,0.0,0.22441401243881984,1.738882154371234,5.439289550899116,6,rank__trade_count_total|rank__net_profit_oos|rank__expectancy_is|rank__win_rate_oos|rank__win_rate_is|rank__win_rate_total,0.11720752|0.21773501|0.22441401|0.09961885|0.12432277|0.21670184
2057,0.5323068955378618,0.668922671384604,0.7117913686934912,0.7170849420849421,0.35295366795366795,0.36413127413127416,0.015,0.0,0.2287209855775003,1.5979474695657905,4.894582384775013,5,rank__net_profit_total|rank__trade_count_is|rank__trade_count_oos|rank__payoff_ratio_total|rank__win_rate_oos,0.14433790|0.22872099|0.21810065|0.20144980|0.20739068
2058,0.5322664466891911,0.6634875265830156,0.6949296364910296,0.6832673745173745,0.2881370656370656,0.3951303088803089,0.015,0.0,0.33989556754243255,1.5281846126627285,4.265273928435993,5,rank__win_rate_is|rank__profit_factor_total|rank__profit_factor_is|rank__trade_count_oos|rank__expectancy_oos,0.14485155|0.33989557|0.14209680|0.25032100|0.12283508
2059,0.5322013500777445,0.6576821403099292,0.6633112117185379,0.7210231660231662,0.337195945945946,0.3838272200772202,0.015,0.0,0.30840612864211114,1.5253363805472855,4.306726726219979,5,rank__trade_count_total|rank__trade_count_oos|rank__win_rate_is|rank__active_months|rank__expectancy_total,0.17002775|0.16269968|0.27245843|0.08640800|0.30840613
2060,0.5321744552373209,0.6862499722507036,0.7042025016651814,0.6661583011583011,0.30665540540540537,0.35950289575289573,0.015,0.0,0.29260847466965456,1.5116010143792562,4.242563525345381,5,rank__expectancy_total|rank__win_rate_oos|rank__profit_factor_total|rank__profit_factor_oos|rank__profit_factor_is,0.27118560|0.29260847|0.23725721|0.08424413|0.11470459
2061,0.5318082692068549,0.6595629669851383,0.7032806018437032,0.728445945945946,0.3544063706563706,0.37403957528957543,0.015,0.0,0.27065409147214275,1.564544434912732,4.609491867208911,5,rank__expectancy_is|rank__payoff_ratio_total|rank__win_rate_total|rank__trades_per_month|rank__profit_factor_oos,0.22802084|0.27065409|0.11329356|0.23630556|0.15172595
2062,0.531787195916912,0.695002480636913,0.7141151712120201,0.6478909266409267,0.2964816602316603,0.35140926640926645,0.015,0.0,0.3641556721306116,1.389472181732651,3.6304123398765418,5,rank__net_profit_oos|rank__profit_factor_is|rank__win_rate_oos|rank__trade_count_total|rank__net_profit_total,0.08772015|0.23342829|0.36415567|0.03256591|0.28212997
2063,0.5317435831738129,0.6472709501314096,0.6635201858830568,0.6927654440154442,0.27299227799227804,0.4197731660231661,0.015,0.0,0.36174708766195884,1.3243687882546904,3.3890128441147547,5,rank__expectancy_oos|rank__active_months|rank__profit_factor_total|rank__profit_factor_is|rank__trade_count_total,0.32328423|0.04371965|0.36174709|0.23808938|0.03315965
2064,0.531724524892859,0.6941879493996177,0.6971539602103115,0.6900289575289575,0.36252413127413124,0.3275048262548263,0.015,0.0,0.355776537855256,1.4127892804025675,3.7216502738158903,5,rank__trade_count_is|rank__avg_loss_total|rank__net_profit_oos|rank__profit_factor_oos|rank__profit_factor_is,0.35577654|0.10344476|0.03713128|0.21175411|0.29189331
2065,0.5316296010118322,0.6764459780854405,0.7032408215076427,0.6991988416988418,0.3450916988416988,0.354107142857143,0.0,0.0,0.4039606097131498,1.2554216723147869,3.245322337872398,4,rank__avg_loss_total|rank__win_rate_is|rank__net_profit_is|rank__expectancy_oos,0.07712266|0.21273345|0.40396061|0.30618328
2066,0.5315262399266609,0.6868719779228201,0.7005751086406804,0.6752654440154439,0.3190637065637066,0.3562017374517373,0.045,0.0,0.2418821746640479,1.8101836938597229,5.592811177297097,7,rank__net_profit_oos|rank__payoff_ratio_total|rank__win_rate_is|rank__win_rate_total|rank__trade_count_is|rank__expectancy_oos|rank__profit_factor_total,0.08813180|0.09466591|0.23683295|0.14651938|0.24188217|0.03441469|0.15755310
2067,0.5314640654957261,0.6566602738485952,0.7055643062147111,0.7273841698841699,0.35127895752895755,0.3761052123552123,0.0,0.0,0.3561607892567371,1.3584000000146712,3.7725490694671153,4,rank__trade_count_oos|rank__profit_factor_oos|rank__expectancy_is|rank__avg_win_total,0.21393529|0.21019513|0.21970879|0.35616079
2068,0.5313648950025416,0.6637244811247742,0.6720223131923023,0.694527027027027,0.30423262548262553,0.3902944015444014,0.045,0.0,0.28526144971029227,1.8020342448617261,5.482762827800186,7,rank__net_profit_total|rank__profit_factor_is|rank__expectancy_total|rank__payoff_ratio_total|rank__win_rate_is|rank__profit_factor_total|rank__profit_factor_oos,0.12950798|0.03201890|0.19477500|0.28526145|0.13018408|0.08033755|0.14791504
2069,0.5313400462713171,0.6723437025812442,0.7013324939880257,0.7127027027027026,0.3506515444015444,0.36205115830115825,0.045,0.0,0.19246605266543815,1.8742110681687612,6.217129829974463,7,rank__trade_count_oos|rank__payoff_ratio_total|rank__win_rate_total|rank__trade_count_total|rank__active_months|rank__expectancy_oos|rank__profit_factor_is,0.19246605|0.18565379|0.07126501|0.16137385|0.18152304|0.14681923|0.06089902
2070,0.5311669643430305,0.7008078669099992,0.6394005978639056,0.6838513513513512,0.37111003861003866,0.31274131274131256,0.0,0.0,0.4090484995986823,1.0764755267389392,2.876830338496831,3,rank__payoff_ratio_total|rank__active_months|rank__win_rate_oos,0.34873115|0.24222035|0.40904850
2071,0.5311606770990541,0.6585559101826641,0.6629667908538677,0.7000289575289577,0.30651544401544406,0.3935135135135136,0.03,0.0,0.2399010976990035,1.6795371007448343,5.101169900905233,6,rank__profit_factor_total|rank__trades_per_month|rank__active_months|rank__win_rate_total|rank__trade_count_oos|rank__net_profit_oos,0.19214402|0.15910282|0.14292760|0.23410986|0.23990110|0.03181460
2072,0.5311270495990001,0.6587040067712633,0.6787616126504201,0.7259942084942086,0.3513320463320464,0.3746621621621622,0.0,0.015792512026066574,0.48158502405213316,1.05095047953249,2.7266916678099404,3,rank__trade_count_total|rank__net_profit_total|rank__expectancy_is,0.27410085|0.48158502|0.24431413
2073,0.5310265732831125,0.6686709071839856,0.6795273206419612,0.7160859073359074,0.35297297297297303,0.36311293436293435,0.03,0.0,0.24992404695082274,1.6532421668091795,4.979573340960332,6,rank__avg_win_total|rank__payoff_ratio_total|rank__profit_factor_oos|rank__avg_loss_total|rank__expectancy_oos|rank__expectancy_is,0.19049004|0.23086636|0.17241636|0.13658922|0.24992405|0.01971397
2074,0.5310210388662345,0.6549127341031253,0.6617016464132702,0.7078764478764479,0.30934362934362936,0.3985328185328185,0.045,0.0,0.1928527762461431,1.910818946978058,6.573000743713368,7,rank__trades_per_month|rank__win_rate_is|rank__expectancy_is|rank__net_profit_oos|rank__trade_count_oos|rank__net_profit_is|rank__trade_count_is,0.15556859|0.19285278|0.07416065|0.13272596|0.11645824|0.15420418|0.17402960
2075,0.5309772942366016,0.6997711907898053,0.6992939284954914,0.6621428571428571,0.32606177606177605,0.3360810810810811,0.045,0.0,0.29634362243536644,1.794824524409465,5.363446998804848,7,rank__net_profit_total|rank__win_rate_total|rank__win_rate_oos|rank__trades_per_month|rank__expectancy_total|rank__win_rate_is|rank__payoff_ratio_total,0.17132194|0.04490833|0.29634362|0.08423621|0.07129731|0.16446956|0.16742304
2076,0.5308592144815714,0.6591334868782007,0.682617913210459,0.6949903474903474,0.30681467181467176,0.3881756756756756,0.0,0.0,0.2886722420136565,1.3666750908158853,3.858642520887263,4,rank__payoff_ratio_total|rank__win_rate_total|rank__net_profit_total|rank__profit_factor_total,0.17094238|0.28747503|0.25291035|0.28867224
2077,0.5307556321304381,0.653209623334235,0.6707535428532602,0.7221718146718147,0.3328716216216216,0.3893001930501931,0.03,0.0,0.3363940370667855,1.5843899469024332,4.235606905181785,6,rank__active_months|rank__win_rate_total|rank__net_profit_is|rank__profit_factor_total|rank__profit_factor_oos|rank__expectancy_total,0.28367795|0.04497320|0.10273045|0.33639404|0.07790658|0.15431779
2078,0.5307021902258121,0.6666567935790372,0.7042909848409373,0.6978861003861004,0.3181225868725869,0.37976351351351356,0.045,0.0,0.20430515046984843,1.806108706942955,5.7650872217617515,7,rank__expectancy_is|rank__win_rate_oos|rank__expectancy_oos|rank__avg_win_total|rank__net_profit_is|rank__profit_factor_total|rank__trade_count_is,0.20430515|0.15317691|0.15928469|0.01850232|0.20135519|0.19215646|0.07121928
2079,0.5306256276166005,0.6609698845768301,0.688877648190384,0.7080791505791507,0.32336389961389955,0.38471525096525117,0.045,0.0,0.2574275322376653,1.8652052250750284,6.010386923000015,7,rank__win_rate_oos|rank__active_months|rank__expectancy_total|rank__profit_factor_is|rank__profit_factor_total|rank__trade_count_total|rank__avg_win_total,0.12998803|0.13018586|0.25742753|0.16448142|0.09032441|0.16455361|0.06303914
2080,0.5304168816954675,0.642176427483599,0.6678770370994074,0.7308590733590734,0.3230598455598456,0.4077992277992278,0.045,0.0,0.2594246178003324,1.8411619172960794,5.790946612556726,7,rank__avg_win_total|rank__trade_count_oos|rank__trades_per_month|rank__win_rate_oos|rank__net_profit_oos|rank__avg_loss_total|rank__win_rate_total,0.20104473|0.25942462|0.12665531|0.12729516|0.06473175|0.06492485|0.15592358
2081,0.5303009144688934,0.6500699756559333,0.6848866635807761,0.7212886100386101,0.32699806949806953,0.3942905405405406,0.03,0.0,0.22183924661713977,1.7717398697380182,5.763499502538723,6,rank__profit_factor_oos|rank__expectancy_is|rank__trades_per_month|rank__avg_loss_total|rank__avg_win_total|rank__net_profit_total,0.16221964|0.22183925|0.12900486|0.20055070|0.15049532|0.13589024
2082,0.5301433422891363,0.6602590209515543,0.6918834449541069,0.7437934362934363,0.3790878378378379,0.3647055984555984,0.0,0.05463166489111812,0.5592633297822363,0.9915249947538645,2.439418867068396,3,rank__profit_factor_oos|rank__trade_count_is|rank__trade_count_total,0.21625610|0.55926333|0.22448057
2083,0.5301274118639981,0.645123549596722,0.6745834556032064,0.716003861003861,0.3093436293436294,0.40666023166023163,0.03,0.0,0.3118770429765618,1.5666888862274022,4.289300371357283,6,rank__expectancy_total|rank__win_rate_oos|rank__active_months|rank__expectancy_is|rank__trade_count_total|rank__trade_count_is,0.07405332|0.23469665|0.10074914|0.25406936|0.31187704|0.02455448
2084,0.5300157684205762,0.7027183129029283,0.7141727119197252,0.6441795366795368,0.3070608108108108,0.33711872586872593,0.045,0.0,0.21419110958718857,1.870273015192588,6.098906132638489,7,rank__win_rate_total|rank__profit_factor_oos|rank__profit_factor_total|rank__net_profit_total|rank__avg_loss_total|rank__win_rate_oos|rank__net_profit_is,0.19860977|0.10711484|0.09554723|0.21419111|0.06724394|0.19850937|0.11878375
2085,0.5297098924383015,0.653565055146873,0.6660203575337432,0.6940733590733592,0.2988079150579151,0.3952654440154441,0.0,0.0,0.32808862585803694,1.2963944586923324,3.481355855048135,4,rank__profit_factor_is|rank__net_profit_is|rank__net_profit_oos|rank__profit_factor_total,0.08872921|0.32808863|0.26261981|0.32056236
2086,0.5296403163930227,0.6590446289250413,0.6786543248063702,0.716003861003861,0.3361341698841699,0.37986969111969116,0.045,0.0,0.24043039082312273,1.8658715075032966,6.05033648402238,7,rank__trades_per_month|rank__win_rate_total|rank__profit_factor_total|rank__trade_count_is|rank__trade_count_total|rank__payoff_ratio_total|rank__net_profit_is,0.24043039|0.12328293|0.19216597|0.13517464|0.16040541|0.08677247|0.06176818
2087,0.5295612275613465,0.663413478288716,0.6864868648573063,0.7106660231660233,0.3396476833976834,0.3710183397683399,0.03,0.0,0.2324216308872439,1.7640580874123881,5.680016778364514,6,rank__payoff_ratio_total|rank__trade_count_total|rank__net_profit_total|rank__profit_factor_is|rank__trade_count_is|rank__expectancy_oos,0.23242163|0.11894231|0.17809071|0.14019008|0.19641758|0.13393768
2088,0.5293688305155508,0.6519804216488622,0.6792415888599254,0.7167422779922781,0.327273166023166,0.3894691119691121,0.03,0.0,0.3538759955269652,1.5797395157561973,4.246854251209295,6,rank__avg_loss_total|rank__profit_factor_is|rank__trade_count_total|rank__win_rate_total|rank__net_profit_total|rank__net_profit_is,0.04452208|0.05199539|0.23845084|0.14360466|0.35387600|0.16755103
2089,0.5291683698660612,0.6428280524734352,0.6160107030361187,0.7519208494208494,0.3720559845559846,0.37986486486486476,0.0,0.0,0.4126374088406073,1.1527236014937985,2.815038063382205,4,rank__profit_factor_oos|rank__active_months|rank__trade_count_is|rank__net_profit_is,0.11660630|0.40939335|0.41263741|0.06136294
2090,0.529120914255426,0.6886935659625895,0.7163974117169388,0.6412789575289575,0.286949806949807,0.3543291505791505,0.0,0.0,0.40068865068476334,1.0864946623472922,2.9286090634310473,3,rank__net_profit_oos|rank__profit_factor_is|rank__win_rate_total,0.40068865|0.32535183|0.27395952
2091,0.5289330729110006,0.6615326516135068,0.6860466510142665,0.7131708494208496,0.3394063706563707,0.37376447876447894,0.045,0.0,0.2920129236813098,1.739232605589968,5.053697768760135,7,rank__payoff_ratio_total|rank__net_profit_total|rank__expectancy_total|rank__profit_factor_total|rank__trade_count_oos|rank__trade_count_is|rank__win_rate_oos,0.29201292|0.04794919|0.22759455|0.17683601|0.02578841|0.10594909|0.12386983
2092,0.528775791918168,0.6700482054579576,0.7148707707633063,0.6804633204633205,0.304734555984556,0.37572876447876447,0.045,0.0,0.2779383068806679,1.7634070263048618,5.214126744077641,7,rank__payoff_ratio_total|rank__trades_per_month|rank__profit_factor_total|rank__win_rate_oos|rank__trade_count_total|rank__win_rate_is|rank__expectancy_is,0.04669232|0.09743241|0.27793831|0.17762542|0.13737015|0.03693688|0.22600451
2093,0.5287662665714964,0.6472709501314096,0.6952270137378272,0.7235135135135137,0.32809845559845563,0.39541505791505804,0.045,0.0,0.24055133041805668,1.7837503402253734,5.446140935378605,7,rank__trades_per_month|rank__expectancy_total|rank__expectancy_is|rank__trade_count_is|rank__win_rate_oos|rank__net_profit_is|rank__profit_factor_oos,0.10229833|0.16696414|0.07007719|0.24055133|0.15515107|0.24047276|0.02448518
2094,0.5287338389221437,0.6443682569948663,0.6647344304321565,0.7220366795366796,0.32305984555984557,0.39897683397683403,0.03,0.0,0.261637767545939,1.7360723129450992,5.39331492688408,6,rank__trades_per_month|rank__trade_count_oos|rank__win_rate_oos|rank__active_months|rank__trade_count_is|rank__net_profit_oos,0.19610958|0.12759969|0.26163777|0.09455330|0.19204617|0.12805350
2095,0.528680992536652,0.6855391086254278,0.6923985011926398,0.6498310810810811,0.2930839768339769,0.3567471042471042,0.015,0.0,0.28839754287282676,1.4414785012352416,4.036263908787791,5,rank__win_rate_total|rank__avg_win_total|rank__payoff_ratio_total|rank__expectancy_oos|rank__win_rate_is,0.27842639|0.02015048|0.18045169|0.28839754|0.23257389
2096,0.5286718863597458,0.659429680055399,0.694772835494029,0.7062355212355212,0.3311486486486487,0.37508687258687257,0.015,0.0,0.28536145699996784,1.4516867636525368,4.115092389886943,5,rank__avg_win_total|rank__expectancy_total|rank__trade_count_oos|rank__trades_per_month|rank__profit_factor_oos,0.23140009|0.24501565|0.21816448|0.28536146|0.02005832
2097,0.5286578651582562,0.6528245722038774,0.6727237038852004,0.7259942084942086,0.34634169884169885,0.37965250965250974,0.015,0.016333592618824416,0.48266718523764884,1.3767032286124061,3.244268910649132,5,rank__net_profit_total|rank__trades_per_month|rank__expectancy_total|rank__active_months|rank__profit_factor_is,0.48266719|0.17206878|0.08205204|0.08530393|0.17790807
2098,0.528505072433443,0.6665086969904381,0.6802237439220816,0.7000675675675676,0.3361052123552124,0.3639623552123552,0.015,0.0,0.2689467755017779,1.5599014964859272,4.573166853302717,5,rank__win_rate_is|rank__expectancy_oos|rank__profit_factor_is|rank__net_profit_is|rank__avg_win_total,0.26894678|0.25958554|0.10665625|0.15970566|0.20510577
2099,0.5284880405222906,0.6669529867562355,0.5508750014062336,0.7302895752895754,0.37311776061776064,0.35717181467181475,0.0,0.07649685634434314,0.6029937126886863,0.946843891584181,2.2601134514695542,3,rank__active_months|rank__net_profit_total|rank__trades_per_month,0.60299371|0.20336377|0.19364252
2100,0.5283933805574603,0.6530763364044959,0.6911932090215757,0.7308590733590734,0.35295366795366795,0.37790540540540546,0.045,0.0,0.3739950936571763,1.7104344387644088,4.563732022456815,7,rank__net_profit_oos|rank__expectancy_oos|rank__trades_per_month|rank__expectancy_total|rank__trade_count_oos|rank__trade_count_total|rank__trade_count_is,0.15131344|0.05179407|0.08335631|0.03966192|0.14037138|0.37399509|0.15950778
2101,0.5282152926084929,0.6525579983443989,0.6778656009414796,0.7019305019305019,0.30934362934362936,0.3925868725868725,0.03,0.0,0.2926260142665859,1.5914189537913574,4.459901363801908,6,rank__win_rate_oos|rank__trades_per_month|rank__avg_win_total|rank__win_rate_total|rank__net_profit_is|rank__net_profit_oos,0.09895185|0.27264889|0.02090859|0.20462498|0.29262601|0.11023969
2102,0.5280231833490219,0.671499552026229,0.685956427208991,0.6779681467181468,0.30665540540540537,0.3713127413127414,0.045,0.0,0.20388539125166802,1.8577621164985973,6.011807623192982,7,rank__profit_factor_is|rank__expectancy_oos|rank__win_rate_oos|rank__win_rate_total|rank__net_profit_is|rank__profit_factor_total|rank__avg_win_total,0.20388539|0.20327834|0.18115318|0.06942567|0.08755793|0.18077858|0.07392091
2103,0.5279846242560017,0.6615030322957871,0.6663270080940425,0.6922200772200773,0.31861969111969113,0.37360038610038615,0.0,0.0,0.391018539031478,1.2412835471064294,3.2401840008268397,4,rank__payoff_ratio_total|rank__active_months|rank__profit_factor_total|rank__profit_factor_oos,0.26155986|0.05759770|0.39101854|0.28982391
2104,0.5279198811982263,0.6461602257169159,0.6552574077702746,0.733996138996139,0.34903474903474907,0.38496138996138995,0.03,0.0,0.23999787072263162,1.7503358119198142,5.555104109847255,6,rank__avg_loss_total|rank__win_rate_oos|rank__active_months|rank__trades_per_month|rank__net_profit_total|rank__trade_count_is,0.09261885|0.15512120|0.13163355|0.23999787|0.19236143|0.18826711
2105,0.5277970787869806,0.6556235977284012,0.6870633040583554,0.7170849420849421,0.34139478764478765,0.37569015444015447,0.03,0.0,0.27360827083400385,1.7169039296046245,5.242111474491758,6,rank__trades_per_month|rank__expectancy_is|rank__trade_count_oos|rank__net_profit_oos|rank__avg_loss_total|rank__trade_count_is,0.07390743|0.18382866|0.27360827|0.17401990|0.10885997|0.18577577
2106,0.5276952061740964,0.6455974586802393,0.681227387939131,0.7053957528957528,0.30604729729729735,0.3993484555984555,0.015,0.0,0.35198621345082365,1.4304782540365708,3.7025061257012286,5,rank__net_profit_oos|rank__expectancy_total|rank__active_months|rank__win_rate_total|rank__profit_factor_is,0.32999179|0.09675142|0.15221222|0.06905835|0.35198621
2107,0.5276569721971953,0.6726102764407227,0.6789179589882284,0.6764430501930503,0.31690154440154444,0.35954150579150584,0.0,0.0,0.2939170853185821,1.3552945220165036,3.7885943838440412,4,rank__net_profit_oos|rank__profit_factor_total|rank__avg_loss_total|rank__expectancy_total,0.29391709|0.26772345|0.28920661|0.14915286
2108,0.527529472804334,0.6538316290063515,0.6775596978073549,0.7186583011583012,0.34739864864864867,0.37125965250965254,0.0,0.0,0.41527118056605894,1.0798250729861592,2.891404089826478,3,rank__trades_per_month|rank__expectancy_total|rank__trade_count_oos,0.25737383|0.32735499|0.41527118
2109,0.5274502313874351,0.658748435747843,0.659019517254791,0.6855260617760618,0.29853764478764483,0.38698841698841696,0.03,0.0,0.27140301028347036,1.6454161841584776,4.839714498919582,6,rank__avg_loss_total|rank__profit_factor_total|rank__expectancy_oos|rank__expectancy_total|rank__expectancy_is|rank__net_profit_oos,0.10661439|0.19773907|0.23641922|0.16085901|0.27140301|0.02696530
